"","station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"2880","aparvnut",2008,9,0.017,0.076,NA,NA,0.114,2.4,0,0,NA,NA,0,0
"2881","aparvnut",2008,10,0.006,0.147,NA,NA,NA,5.4,0,0,NA,NA,NA,0
"2882","aparvnut",2008,11,0.007,0.028,NA,NA,0.643,4.5,0,0,NA,NA,0,0
"2883","aparvnut",2008,12,NA,0.054,NA,NA,0.352,1.1,NA,0,NA,NA,0,0
"2884","aparvnut",2009,1,0.011,0.036,NA,NA,0.469,2.2,0,0,NA,NA,0,0
"2885","aparvnut",2009,2,0.008,0.073,NA,NA,0.063,1.3,0,0,NA,NA,0,0
"2886","aparvnut",2009,3,0.004,0.061,NA,NA,0.435,10.5,0,0,NA,NA,0,0
"2887","aparvnut",2009,4,0.017,0.037,NA,NA,0.021,1.3,0,0,NA,NA,0,0
"2888","aparvnut",2009,5,0.0103333333333333,0.0483333333333333,NA,NA,0.537666666666667,2.9,0,0,NA,NA,0,0
"2889","aparvnut",2009,6,0.015,0.049,NA,NA,0.259,2.9,0,0,NA,NA,0,0
"2890","aparvnut",2009,7,0.003,0.0193,NA,NA,0.396,6.7,0,1,NA,NA,0,0
"2891","aparvnut",2009,8,0.011,0.036,NA,NA,0.462,5.4,0,0,NA,NA,0,0
"2892","aparvnut",2009,9,0.007,0.0193,NA,NA,0.392,5.6,0,1,NA,NA,0,0
"2893","aparvnut",2009,10,0.01,0.0193,NA,NA,0.136,3.1,0,1,NA,NA,0,0
"2894","aparvnut",2009,11,0.00433333333333333,0.035,NA,NA,0.395,2.26666666666667,0,0,NA,NA,0,0
"2895","aparvnut",2009,12,0.007,0.045,NA,NA,0.322,1.6,0,0,NA,NA,0,0
"2896","aparvnut",2010,1,0.00866666666666667,0.042,NA,NA,NA,1.73333333333333,0,0,NA,NA,NA,0
"2897","aparvnut",2010,2,0.01,0.053,NA,NA,0.343,3.1,0,0,NA,NA,0,0
"2898","aparvnut",2010,3,0.004,0.034,NA,NA,0.504,4.9,0,0,NA,NA,0,0
"2899","aparvnut",2010,4,0.007,0.026,NA,NA,0.471,6,0,0,NA,NA,0,0
"2900","aparvnut",2010,5,0.005,0.0177,NA,NA,0.449,0.9,0,1,NA,NA,0,0
"2901","aparvnut",2010,6,0.009,0.046,NA,NA,0.504,3.8,0,0,NA,NA,0,0
"2902","aparvnut",2010,7,0.004,0.0386666666666667,NA,NA,0.510666666666667,4.46666666666667,0,0,NA,NA,0,0
"2903","aparvnut",2010,8,0.002,0.0177,NA,NA,0.339,8,1,1,NA,NA,0,0
"2904","aparvnut",2010,9,0.004,0.0756666666666667,NA,NA,0.349333333333333,6.76666666666667,0,0,NA,NA,0,0
"2905","aparvnut",2010,10,0.008,0.0177,NA,NA,0.52,4,0,1,NA,NA,0,0
"2906","aparvnut",2010,11,0.009,0.0463333333333333,NA,NA,0.0423333333333333,NA,0,0,NA,NA,0,NA
"2907","aparvnut",2010,12,0.00733333333333333,0.06,NA,NA,0.457666666666667,1.6,0,0,NA,NA,0,0
"2908","aparvnut",2011,1,0.00733333333333333,0.024,NA,NA,0.681,1.5,0,1,NA,NA,0,0
"2909","aparvnut",2011,2,0.009,0.015,NA,NA,0.594,3.8,0,1,NA,NA,0,0
"2910","aparvnut",2011,3,0.00866666666666667,0.018,NA,NA,0.567,1.8,0,1,NA,NA,0,0
"2911","aparvnut",2011,4,0.00966666666666667,0.031,NA,NA,0.520333333333333,2.76666666666667,0,0,NA,NA,0,0
"2912","aparvnut",2011,5,0.007,0.04,NA,NA,0.4,5.1,0,0,NA,NA,0,0
"2913","aparvnut",2011,6,0.003,0.026,NA,NA,0.266,8,0,0,NA,NA,0,0
"2914","aparvnut",2011,7,0.00433333333333333,0.0376666666666667,NA,NA,0.207666666666667,4.9,0,0,NA,NA,0,0
"2915","aparvnut",2011,8,0.007,0.035,NA,NA,0.102,4.7,0,0,NA,NA,0,0
"2916","aparvnut",2011,9,0.009,0.063,NA,NA,0.18,2.7,0,0,NA,NA,0,0
"2917","aparvnut",2011,10,0.00866666666666667,0.0256666666666667,NA,NA,0.182,4,0,1,NA,NA,0,0
"2918","aparvnut",2011,11,0.005,0.018,NA,NA,0.289,3.4,0,0,NA,NA,0,0
"2919","aparvnut",2011,12,0.008,0.029,NA,NA,0.43,1.6,0,0,NA,NA,0,0
"2920","aparvnut",2012,1,0.006,0.029,NA,NA,0.551,1.34,0,0,NA,NA,0,0
"2921","aparvnut",2012,2,0.0113333333333333,0.045,NA,NA,0.454,2.16,0,0,NA,NA,0,0
"2922","aparvnut",2012,3,0.0103333333333333,0.0603333333333333,NA,NA,0.571666666666667,2.82666666666667,0,0,NA,NA,0,0
"2923","aparvnut",2012,4,0.01,NA,NA,NA,NA,2.01,0,NA,NA,NA,NA,0
"2924","aparvnut",2012,5,0.003,0.055,NA,NA,0.451,4.92,1,0,NA,NA,0,0
"2925","aparvnut",2012,6,0.00333333333333333,0.0373333333333333,NA,NA,0.299,5.58666666666667,1,0,NA,NA,0,0
"2926","aparvnut",2012,7,0.003,0.05,NA,NA,0.15,2.68,0,0,NA,NA,0,0
"2927","aparvnut",2012,8,0.003,0.0293333333333333,NA,NA,0.115666666666667,2.23333333333333,1,0,NA,NA,0,0
"2928","aparvnut",2012,9,0.005,0.022,NA,NA,0.179,2.68,0,0,NA,NA,0,0
"2929","aparvnut",2012,10,0.008,0.013,NA,NA,0.215,4.47,0,1,NA,NA,0,0
"2930","aparvnut",2012,11,0.006,0.041,NA,NA,0.2195,1.79,0,0,NA,NA,0,0
"2931","aparvnut",2013,1,0.0103333333333333,0.0396666666666667,NA,NA,0.628,0.966666666666667,0,0,NA,NA,0,0
"2932","aparvnut",2013,2,0.012,0.013,NA,NA,0.534,1.34,0,1,NA,NA,0,0
"2933","aparvnut",2013,3,0.017,0.053,NA,NA,0.25,1.56,0,0,NA,NA,0,0
"2934","aparvnut",2013,4,0.01,0.074,NA,NA,0.359,3.35,0,0,NA,NA,0,0
"2935","aparvnut",2013,5,0.012,0.088,NA,NA,0.4,2.23,0,0,NA,NA,0,0
"2936","aparvnut",2013,6,0.009,0.037,NA,NA,0.407,NA,0,0,NA,NA,0,NA
"2937","aparvnut",2013,7,0.014,0.036,NA,NA,0.3,4.1,0,0,NA,NA,0,0
"2938","aparvnut",2013,8,0.019,0.033,NA,NA,0.28,2.2,0,0,NA,NA,0,0
"2939","aparvnut",2013,9,0.015,0.021,NA,NA,0.24,1.2,0,0,NA,NA,0,0
"2940","aparvnut",2013,10,0.007,0.016,NA,NA,0.51,3.3,0,0,NA,NA,0,0
"2941","aparvnut",2013,12,0.009,0.015,NA,NA,0.53,1.7,0,0,NA,NA,0,0
"2942","aparvnut",2014,1,0.009,0.0193333333333333,NA,NA,0.42,1.63333333333333,0,0,NA,NA,0,0
"2943","aparvnut",2014,2,0.006,0.013,NA,NA,0.68,4.6,0,0,NA,NA,0,0
"2944","aparvnut",2014,3,0.004,0.017,NA,NA,0.4,4.3,1,0,NA,NA,0,0
"2945","aparvnut",2014,4,0.01,0.036,NA,NA,0.46,3.4,0,0,NA,NA,0,0
"2946","aparvnut",2014,5,0.014,0.022,NA,NA,0.4,1.3,0,0,NA,NA,0,0
"2947","aparvnut",2014,6,0.008,0.033,NA,NA,0.64,3.6,0,0,NA,NA,0,0
"2948","aparvnut",2014,7,0.004,0.018,NA,NA,0.47,3.9,1,0,NA,NA,0,0
"2949","aparvnut",2014,8,0.004,0.009,NA,NA,0.28,12,1,0,NA,NA,0,0
"2950","aparvnut",2014,9,0.006,0.024,NA,NA,0.38,6.4,0,0,NA,NA,0,0
"2951","aparvnut",2014,10,0.0065,0.0085,NA,NA,0.495,3.5,0,0,NA,NA,0,0
"2952","aparvnut",2014,12,0.008,0.022,NA,NA,0.58,1.3,0,0,NA,NA,0,0
"2953","aparvnut",2015,1,0.008,0.013,NA,NA,0.24,0.6,0,0,NA,NA,0,0
"2954","aparvnut",2015,2,0.007,0.013,NA,NA,0.67,5.2,0,0,NA,NA,0,0
"2955","aparvnut",2015,3,0.008,0.011,NA,NA,0.48,5.9,0,0,NA,NA,0,0
"2956","aparvnut",2015,4,0.013,0.042,NA,NA,0.63,2.5,0,0,NA,NA,0,0
"2957","aparvnut",2015,5,0.015,0.029,NA,NA,0.4,2.1,0,0,NA,NA,0,0
"2958","aparvnut",2015,6,0.009,0.02,NA,NA,0.51,2.3,0,0,NA,NA,0,0
"2959","aparvnut",2015,7,0.004,0.005,NA,NA,0.41,9.4,1,0,NA,NA,0,0
"2960","aparvnut",2015,8,0.005,0.018,NA,NA,0.37,5,0,0,NA,NA,0,0
"2961","aparvnut",2015,9,0.00933333333333333,0.0156666666666667,NA,NA,0.3,4.53333333333333,0,0,NA,NA,0,0
"2962","aparvnut",2015,10,0.008,0.021,NA,NA,0.39,2.1,0,0,NA,NA,0,0
"2963","aparvnut",2015,11,0.009,0.014,NA,NA,0.44,2.5,0,0,NA,NA,0,0
"2964","aparvnut",2015,12,0.013,0.012,NA,NA,0.38,2.6,0,0,NA,NA,0,0
"2965","aparvnut",2016,1,0.013,0.026,NA,NA,0.25,1.2,0,0,NA,NA,0,1
"2966","aparvnut",2016,2,0.01,0.014,NA,NA,0.48,3.3,0,0,NA,NA,0,0
"2967","aparvnut",2016,3,0.01,0.01,NA,NA,0.54,4.3,0,0,NA,NA,0,0
"2968","aparvnut",2016,4,0.011,0.032,NA,NA,0.42,4.2,0,0,NA,NA,0,0
"2969","aparvnut",2016,5,0.004,0.032,NA,NA,0.57,3.6,1,0,NA,NA,0,0
"2970","aparvnut",2016,6,0.008,0.024,NA,NA,0.6,4.2,0,0,NA,NA,0,0
"2971","aparvnut",2016,7,0.004,0.011,NA,NA,0.47,9.4,1,0,NA,NA,0,0
"2972","aparvnut",2016,8,0.004,0.029,NA,NA,0.41,5.8,0,0,NA,NA,0,0
"2973","aparvnut",2016,9,0.004,0.018,NA,NA,0.38,6.1,1,0,NA,NA,0,0
"2974","aparvnut",2016,10,0.004,0.008,NA,NA,0.45,5.9,1,0,NA,NA,0,0
"2975","aparvnut",2016,11,0.004,0.007,NA,NA,0.46,4.2,1,0,NA,NA,0,0
"2976","aparvnut",2016,12,0.008,0.02,NA,NA,0.54,1.6,0,0,NA,NA,0,0
"2977","aparvnut",2017,1,0.009,0.025,NA,NA,0.54,1.6,0,0,NA,NA,0,0
"2978","aparvnut",2017,2,0.01,0.019,NA,NA,0.445,2.65,0,0,NA,NA,0,0
"2979","aparvnut",2017,4,0.011,0.017,NA,NA,0.55,3.8,0,0,NA,NA,0,0
"2980","aparvnut",2017,5,0.008,0.018,NA,NA,0.54,3.3,0,0,NA,NA,0,0
"2981","aparvnut",2017,6,0.009,0.02,NA,NA,0.27,4.7,0,0,NA,NA,0,0
"2982","aparvnut",2017,7,0.01,0.015,NA,NA,0.28,4.7,0,0,NA,NA,0,0
"2983","aparvnut",2017,8,0.009,0.022,NA,NA,0.34,3.4,0,0,NA,NA,0,0
"2984","aparvnut",2017,9,0.006,0.009,NA,NA,0.3,4.4,0,0,NA,NA,0,0
"2985","aparvnut",2017,10,0.006,0.022,NA,NA,0.26,2.9,0,0,NA,NA,0,0
"2986","aparvnut",2017,11,0.008,0.0215,NA,NA,0.46,3.25,0,0,NA,NA,0,0
"2987","aparvnut",2018,1,0.009,0.02,NA,NA,0.57,1.3,0,0,NA,NA,0,0
"2988","aparvnut",2018,2,0.007,0.012,NA,NA,0.54,3.7,0,0,NA,NA,0,0
"2989","aparvnut",2018,3,0.007,0.021,NA,NA,0.55,3.2,0,0,NA,NA,0,0
"2990","aparvnut",2018,4,0.009,0.027,NA,NA,0.47,4.5,0,0,NA,NA,0,0
"2991","aparvnut",2018,5,0.007,0.012,NA,NA,0.35,6.2,0,0,NA,NA,0,0
"2992","aparvnut",2018,6,0.013,0.028,NA,NA,0.23,3.2,0,0,NA,NA,0,0
"2993","aparvnut",2018,7,0.01,0.025,NA,NA,0.3,5.3,0,0,NA,NA,0,0
"2994","aparvnut",2018,8,0.01,0.018,NA,NA,0.21,2.3,0,0,NA,NA,0,0
"2995","aparvnut",2018,9,0.009,0.02,NA,NA,0.31,2.8,0,0,NA,NA,0,0
"2996","aparvnut",2018,10,0.022,0.005,NA,NA,0.004,2.1,0,0,NA,NA,1,0
"2997","aparvnut",2018,11,0.0075,0.023,NA,NA,0.255,1.8,0,0,NA,NA,0,0
"2998","aparvnut",2019,1,0.01,0.026,NA,NA,0.47,1.3,0,0,NA,NA,0,0
"2999","aparvnut",2019,2,0.013,0.02,NA,NA,0.55,1.7,0,0,NA,NA,0,0
"3000","aparvnut",2019,3,0.004,0.005,NA,NA,0.45,18,0,0,NA,NA,0,0
"3001","aparvnut",2019,4,0.004,0.011,NA,NA,0.51,14,1,0,NA,NA,0,0
"3002","aparvnut",2019,5,0.01,0.039,NA,NA,0.28,6.6,0,0,NA,NA,0,0
"3003","aparvnut",2019,6,0.005,0.013,NA,NA,0.42,10,0,0,NA,NA,0,0
"3004","aparvnut",2019,7,0.004,0.007,NA,NA,0.35,8.1,1,0,NA,NA,0,0
"3005","aparvnut",2019,8,0.004,0.008,NA,NA,0.35,6.5,1,0,NA,NA,0,0
"3006","aparvnut",2019,9,0.004,0.005,NA,NA,0.34,7.7,1,0,NA,NA,0,0
"3007","aparvnut",2019,10,0.005,0.006,NA,NA,0.48,5.1,0,0,NA,NA,0,0
"3008","aparvnut",2019,11,0.01,0.016,NA,NA,0.51,2.1,0,0,NA,NA,0,0
"3009","aparvnut",2019,12,0.005,0.005,NA,NA,0.4,15,0,0,NA,NA,0,0
"3010","aparvnut",2020,1,0.009,0.01,NA,NA,0.34,1.7,0,0,NA,NA,0,0
"3011","aparvnut",2020,2,0.014,0.018,NA,NA,0.41,1.6,0,0,NA,NA,0,1
"3012","aparvnut",2020,3,0.012,0.014,NA,NA,0.29,3,0,0,NA,NA,0,0
"3013","aparvnut",2020,5,NA,0.018,NA,NA,0.33,NA,NA,0,NA,NA,0,NA
"3014","aparvnut",2020,7,0.006,0.017,NA,NA,0.39,4.4,0,0,NA,NA,0,0
"3015","aparvnut",2020,8,0.008,0.022,NA,NA,0.48,3.8,0,0,NA,NA,0,0
"3016","aparvnut",2020,9,0.013,0.019,NA,NA,0.235,2.1,0,0,NA,NA,0,0
"3017","aparvnut",2020,11,0.012,0.015,NA,NA,0.68,1.2,0,0,NA,NA,0,0
"3018","aparvnut",2021,1,0.01,0.011,NA,NA,0.51,1.8,0,0,NA,NA,0,1
"3019","aparvnut",2021,2,0.01,0.012,NA,NA,0.63,1.7,0,0,NA,NA,0,0
"3020","aparvnut",2021,3,0.008,0.037,NA,NA,0.46,4.4,0,0,NA,NA,0,0
"3021","aparvnut",2021,4,0.007,0.011,NA,NA,0.53,5.1,0,0,NA,NA,0,0
"3022","aparvnut",2021,5,0.014,0.031,NA,NA,0.46,3.1,0,0,NA,NA,0,0
"3023","aparvnut",2021,6,0.004,0.012,NA,NA,0.54,13,1,0,NA,NA,0,0
"3024","aparvnut",2021,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3025","aparvnut",2021,8,0.01,0.03,NA,NA,0.34,4.1,0,0,NA,NA,0,0
"3026","aparvnut",2021,9,0.018,0.029,NA,NA,0.33,2.1,0,0,NA,NA,0,1
"3027","aparvnut",2021,10,0.015,0.03,NA,NA,0.29,1.8,0,0,NA,NA,0,0
"3028","aparvnut",2021,11,0.0095,0.0235,NA,NA,0.665,1.5,0,0,NA,NA,0,0
"3029","aparvnut",2022,2,0.008,0.015,NA,NA,0.44,3.6,0,0,NA,NA,0,0
"3030","aparvnut",2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3031","aparvnut",2022,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3032","aparvnut",2022,5,0.0105,0.0255,NA,NA,0.42,2.75,0,0,NA,NA,0,0
"3033","aparvnut",2022,6,0.01,0.027,NA,NA,0.46,4.9,0,0,NA,NA,0,0
"3034","aparvnut",2022,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3035","aparvnut",2022,9,0.01,0.019,NA,NA,0.33,3,0,0,NA,NA,0,0
"3036","aparvnut",2022,10,0.004,0.014,NA,NA,0.34,5.1,0,0,NA,NA,0,0
"3037","aparvnut",2022,11,0.009,0.021,NA,NA,0.56,2.5,0,0,NA,NA,0,0
"3038","aparvnut",2022,12,0.011,0.013,NA,NA,0.24,3.3,0,0,NA,NA,0,0
"3039","apascnut",2002,4,0.00466666666666667,0.0126666666666667,0.002,NA,0.0226666666666667,1.12666666666667,0,1,1,NA,0,0
"3040","apascnut",2002,6,0.002,0.012,0.002,NA,0.016,0.87,0,0,1,NA,0,0
"3041","apascnut",2002,7,0.0045,0.0065,0.002,NA,0.022,0.515,0,0,1,NA,0,1
"3042","apascnut",2002,8,0.006,0.006,0.002,NA,0.007,1.54,0,0,1,NA,1,0
"3043","apascnut",2002,9,0.026,0.004,0.002,NA,0.007,2.8,0,1,1,NA,0,0
"3044","apascnut",2002,10,0.009,0.004,0.002,NA,0.0105,4.27,0,1,1,NA,0,0
"3045","apascnut",2002,11,0.0065,0.029,0.004,0.008,0.012,3.71,0,0,0,0,0,0
"3046","apascnut",2002,12,0.001,0.005,0.002,0.008,0.01,2.99,1,1,0,0,0,0
"3047","apascnut",2003,1,0.006,0.028,0.002,NA,0.097,8.971,0,0,1,NA,0,0
"3048","apascnut",2003,2,0.001,0.0295,0.002,NA,0.0095,5.7675,1,0,1,NA,1,0
"3049","apascnut",2003,6,0.001,0.0755,0.002,NA,0.0185,5.981,0,0,1,NA,0,0
"3050","apascnut",2003,8,0.001,0.012,0.002,NA,0.0205,2.777,1,0,1,NA,0,0
"3051","apascnut",2003,9,0.001,0.015,0.004,0.0555,0.0595,4.272,0,0,0,0,0,0
"3052","apascnut",2003,10,0.0035,0.2195,0.002,NA,0.016,1.2815,0,0,1,NA,0,0
"3053","apascnut",2003,12,0.0015,0.004,0.002,NA,0.02,1.9225,0,1,1,NA,0,0
"3054","apascnut",2004,1,0.001,0.004,0.002,NA,0.0125,1.05,1,1,1,NA,0,0
"3055","apascnut",2004,3,0.001,0.0155,0.002,NA,0.0175,3.2,1,0,1,NA,0,0
"3056","apascnut",2004,4,0.001,0.004,0.002,NA,0.007,2.6,1,1,1,NA,1,0
"3057","apascnut",2004,6,0.008,0.0115,0.002,NA,0.02,1.7,0,0,1,NA,0,0
"3058","apascnut",2004,7,0.0015,0.005,0.002,NA,0.0075,3.8,0,0,1,NA,1,0
"3059","apascnut",2004,8,0.001,0.0525,0.002,NA,0.0085,2.9,1,0,1,NA,1,0
"3060","apascnut",2004,9,0.0015,0.008,0.0025,0.169,0.1715,9.85,0,0,0,0,0,0
"3061","apascnut",2004,10,NA,0.0495,0.002,NA,0.0105,1.3,NA,0,1,NA,0,0
"3062","apascnut",2004,11,0.002,0.0425,0.0125,0.0785,0.091,0.65,0,0,0,0,0,1
"3063","apascnut",2005,1,0.0055,0.0175,0.0025,0.01,0.0135,0.96,0,0,1,0,0,0
"3064","apascnut",2005,2,0.002,0.0105,0.003,0.01,0.013,2.565,0,0,0,0,0,0
"3065","apascnut",2005,3,0.001,0.0065,0.004,0.022,0.026,0.96,1,0,0,0,0,0
"3066","apascnut",2005,4,0.005,0.0215,0.004,NA,0.007,0.86,0,0,0,NA,1,0
"3067","apascnut",2005,5,0.0025,0.004,0.002,NA,0.007,0.555,0,1,0,NA,1,0
"3068","apascnut",2005,6,0.0025,0.0215,0.002,0.039,0.041,1.065,0,0,0,0,0,0
"3069","apascnut",2005,8,0.001,0.0915,0.003,NA,0.007,1.28,0,0,0,NA,1,0
"3070","apascnut",2005,11,0.001,0.02025,0.002,NA,0.007,1.1725,1,1,1,NA,1,0
"3071","apascnut",2006,1,0.001,0.0225,0.003,0.023,0.0165,1.665,0,0,0,0,1,0
"3072","apascnut",2006,2,0.001,0.0235,0.003,0.029,0.032,2.455,0,0,0,0,0,0
"3073","apascnut",2006,3,0.002,0.0225,0.004,0.0245,0.0285,3.48,0,0,0,0,0,0
"3074","apascnut",2006,4,0.003,0.0775,NA,NA,0.0205,2.965,0,0,NA,NA,0,0
"3075","apascnut",2006,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3076","apascnut",2006,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3077","apascnut",2006,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3078","apascnut",2006,8,0.001,0.004,NA,NA,0.0075,5.955,0,1,NA,NA,0,0
"3079","apascnut",2006,9,0.001,0.01,NA,NA,0.007,3.285,1,0,NA,NA,1,0
"3080","apascnut",2006,10,0.002,0.004,NA,NA,0.007,2.16,0,1,NA,NA,1,0
"3081","apascnut",2006,11,0.001,0.005,NA,NA,0.007,2.095,1,1,NA,NA,1,0
"3082","apascnut",2007,1,0.0025,0.004,NA,NA,0.007,1.25,1,1,NA,NA,1,0
"3083","apascnut",2007,2,0.001,0.004,NA,NA,0.037,0.5,1,1,NA,NA,0,1
"3084","apascnut",2007,3,0.003,0.2,NA,NA,0.019,2.2,0,0,NA,NA,0,0
"3085","apascnut",2007,5,0.002,0.008,NA,NA,0.004,4.2,1,1,NA,NA,0,0
"3086","apascnut",2007,7,0.002,0.019,NA,NA,0.0014,5.1,1,0,NA,NA,1,0
"3087","apascnut",2007,8,0.002,0.063,NA,NA,0.005,5.1,0,0,NA,NA,0,0
"3088","apascnut",2007,9,0.002,0.009,NA,NA,0.0014,5.4,1,0,NA,NA,1,0
"3089","apascnut",2007,10,0.002,0.008,NA,NA,0.003,5.6,0,1,NA,NA,0,0
"3090","apascnut",2007,11,0.002,0.01,NA,NA,0.0014,2.7,1,0,NA,NA,1,0
"3091","apascnut",2007,12,0.002,0.03,NA,NA,0.0014,2.2,1,0,NA,NA,1,0
"3092","apascnut",2008,1,0.00233333333333333,0.0117,NA,NA,0.0062,0.5,1,1,NA,NA,1,0
"3093","apascnut",2008,2,0.002,0.014,NA,NA,0.059,3.1,1,0,NA,NA,0,0
"3094","apascnut",2008,3,0.002,0.0117,NA,NA,0.0062,1.6,1,1,NA,NA,1,0
"3095","apascnut",2008,4,0.002,0.0117,NA,NA,0.025,3.8,0,1,NA,NA,0,0
"3096","apascnut",2008,5,0.002,0.018,NA,NA,0.0062,4.7,1,0,NA,NA,1,0
"3097","apascnut",2008,6,0.002,0.026,NA,NA,0.0062,2.7,1,0,NA,NA,1,0
"3098","apascnut",2008,7,0.002,0.018,NA,NA,0.0062,3.8,0,0,NA,NA,1,0
"3099","apascnut",2008,8,0.004,0.012,NA,NA,0.0062,5.1,0,0,NA,NA,1,0
"3100","apascnut",2008,9,0.002,0.0117,NA,NA,0.0062,2.7,1,1,NA,NA,1,0
"3101","apascnut",2008,10,0.004,0.012,NA,NA,NA,9.4,0,0,NA,NA,NA,0
"3102","apascnut",2008,11,0.002,0.02,NA,NA,0.0062,3.6,1,0,NA,NA,1,0
"3103","apascnut",2008,12,NA,0.039,NA,NA,0.014,6.5,NA,0,NA,NA,0,0
"3104","apascnut",2009,1,0.002,0.0168,NA,NA,0.00646666666666667,2.66666666666667,1,1,NA,NA,1,0
"3105","apascnut",2009,2,0.002,0.0117,NA,NA,0.0062,9.8,1,1,NA,NA,1,0
"3106","apascnut",2009,3,0.002,0.0117,NA,NA,0.01,4.5,1,1,NA,NA,0,0
"3107","apascnut",2009,4,0.002,0.0135666666666667,NA,NA,0.0062,4.93333333333333,1,1,NA,NA,1,0
"3108","apascnut",2009,5,0.001,0.0193,NA,NA,0.006,6.7,1,1,NA,NA,0,0
"3109","apascnut",2009,6,0.001,0.0193,NA,NA,0.003,3.1,1,1,NA,NA,0,0
"3110","apascnut",2009,7,0.001,0.0193,NA,NA,0.004,1.6,1,1,NA,NA,0,0
"3111","apascnut",2009,8,0.001,0.0193,NA,NA,0.006,3.6,0,1,NA,NA,0,0
"3112","apascnut",2009,9,0.001,0.0193,NA,NA,0.004,5.4,0,1,NA,NA,0,0
"3113","apascnut",2009,10,0.001,0.0193,NA,NA,0.004,5.6,0,1,NA,NA,0,0
"3114","apascnut",2009,11,0.001,0.0193,NA,NA,0.007,3.1,0,1,NA,NA,0,0
"3115","apascnut",2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116","apascnut",2010,1,0.002,0.0177,NA,NA,NA,10.7,1,1,NA,NA,NA,0
"3117","apascnut",2010,2,0.002,0.028,NA,NA,0.005,2.7,0,0,NA,NA,0,0
"3118","apascnut",2010,3,0.002,0.0177,NA,NA,0.005,13.8,1,1,NA,NA,0,0
"3119","apascnut",2010,4,0.002,0.0177,NA,NA,0.003,1.6,1,1,NA,NA,0,0
"3120","apascnut",2010,5,0.002,0.0177,NA,NA,0.004,2.2,1,1,NA,NA,0,0
"3121","apascnut",2010,6,0.002,0.0177,NA,NA,0.0021,4.7,1,1,NA,NA,1,0
"3122","apascnut",2010,7,0.002,0.023,NA,NA,0.004,9.2,1,0,NA,NA,0,0
"3123","apascnut",2010,8,0.002,0.0177,NA,NA,0.003,1.8,1,1,NA,NA,0,0
"3124","apascnut",2010,9,0.002,0.053,NA,NA,0.003,4.7,1,0,NA,NA,0,0
"3125","apascnut",2010,10,0.002,0.0177,NA,NA,0.004,3.8,0,1,NA,NA,0,0
"3126","apascnut",2010,12,0.002,0.039,NA,NA,0.0021,15,0,0,NA,NA,1,0
"3127","apascnut",2011,1,0.003,0.053,NA,NA,0.003,1.3,1,0,NA,NA,1,0
"3128","apascnut",2011,2,0.003,0.015,NA,NA,0.003,4.5,0,1,NA,NA,1,0
"3129","apascnut",2011,5,0.003,0.039,NA,NA,0.003,3.1,1,0,NA,NA,1,0
"3130","apascnut",2011,6,0.003,0.015,NA,NA,0.004,4.2,1,1,NA,NA,0,0
"3131","apascnut",2011,7,0.003,0.036,NA,NA,0.007,8.3,1,0,NA,NA,0,0
"3132","apascnut",2011,8,0.003,0.026,NA,NA,0.003,5.1,1,0,NA,NA,1,0
"3133","apascnut",2011,9,0.003,0.015,NA,NA,0.003,4,0,1,NA,NA,0,0
"3134","apascnut",2011,12,0.004,0.042,NA,NA,0.003,6,0,0,NA,NA,1,0
"3135","apascnut",2012,2,0.005,0.013,NA,NA,0.024,2.68,0,1,NA,NA,0,0
"3136","apascnut",2012,4,0.004,0.013,NA,NA,0.0024,1.12,0,0,NA,NA,1,0
"3137","apascnut",2012,5,0.003,0.02,NA,NA,0.003,1.56,1,0,NA,NA,0,0
"3138","apascnut",2012,7,0.003,0.022,NA,NA,0.005,1.56,1,0,NA,NA,0,0
"3139","apascnut",2012,8,0.003,0.013,NA,NA,0.005,NA,1,1,NA,NA,0,NA
"3140","apascnut",2012,11,0.003,0.0385,NA,NA,0.0037,1.45,1,0,NA,NA,1,0
"3141","apascnut",2013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3142","apascnut",2013,2,0.006,0.013,NA,NA,0.002,1.12,0,1,NA,NA,1,0
"3143","apascnut",2013,3,0.003,0.073,NA,NA,0.003,2.9,1,0,NA,NA,0,0
"3144","apascnut",2013,4,0.003,0.061,NA,NA,0.003,7.15,1,0,NA,NA,0,0
"3145","apascnut",2013,5,0.003,0.083,NA,NA,0.013,2.9,0,0,NA,NA,0,0
"3146","apascnut",2013,6,0.003,0.013,NA,NA,0.002,NA,1,1,NA,NA,1,NA
"3147","apascnut",2013,7,0.004,0.016,NA,NA,0.022,2.8,0,0,NA,NA,0,0
